latitude,longitude,altitude,geometry,coordinates,avspeed,distance,duration,endtime,maxspeed,minspeed,starttime,streetnames,taxiid,tripid
,,,LineString,"-8.60728,41.1457,-8.60707,41.146,-8.60687,41.1466,-8.60684,41.1469,-8.60662,41.1475,-8.60647,41.1479,-8.60644,41.148,-8.60635,41.1481,-8.60643,41.1481,-8.60648,41.1481,-8.60647,41.1482,-8.60524,41.148,-8.60417,41.1476,-8.60311,41.1474,-8.60242,41.1471,-8.",18.37419615,25139.96122,4920,10/1/2013 4:20,78.65707536,0,10/1/2013 2:58,"Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Avenida Engenheiro Duarte Pacheco,Rua Formosa,Avenida Engenheiro Duarte Pacheco,Rua do Ateneu Comercial do Porto,Rua do Morgado de Mateus,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Rua Doutor Antonio Costa e Almeida,Rua da Constituicao,Rua de Costa Cabral,Rua da Constituicao,Rua da Constituicao,Rua da Constituicao,Rua de Pedro Hispano,Rua da Constituicao,Avenida Engenheiro Duarte Pacheco,Rua Formosa,Rua Formosa,Rua Formosa,Campo 24 de Agosto,Rua Formosa,Rua Doutor Antonio Costa e Almeida,Rua Formosa,Avenida Engenheiro Duarte Pacheco,Rua de Santo Ildefonso,Rua 25 de Abril,Rua Doutor Antonio Costa e Almeida,Rua Doutor Antonio Costa e Almeida,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Doutor Antonio Costa e Almeida,Rua Palmilheira,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Palmilheira,Travessa Monte,Rua Palmilheira,Travessa Monte,Travessa Monte,Travessa Monte,Travessa Monte,Rua Palmilheira,Rua Palmilheira,Rua Palmilheira,Rua Palmilheira,Rua Palmilheira,Travessa Monte,Rua Palmilheira,Travessa Monte,Travessa Monte,Rua Palmilheira,Rua Quinta da Rosa,Rua Palmilheira,Rua Quinta da Rosa,Travessa Monte,Travessa Monte,Travessa Monte,Travessa Monte,Rua Palmilheira,Rua Palmilheira,Rua Palmilheira,Travessa Monte,Rua Palmilheira,Travessa Monte,Travessa Monte,Travessa Monte,Travessa Monte,Rua Quinta da Rosa,Avenida de Fernao de Magalhaes,Rua de Santa Catarina,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua Dom Afonso Henriques,Avenida Engenheiro Duarte Pacheco,Rua de Alexandre Braga,Rua do Ateneu Comercial do Porto,Rua da Nau Vitoria,Avenida de Fernao de Magalhaes,Rua da Constituicao,Rua da Constituicao,Rua Dom Afonso Henriques,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua de Santa Catarina,Rua Nau Vitoria,Rua Deniz Jacinto,Rua de Santa Catarina,Avenida de Fernao de Magalhaes,Rua Deniz Jacinto,Rua de Santa Catarina,Rua Estrela e Vigorosa Sport,Rua de Santo Antonio de Contumil,Avenida de Fernao de Magalhaes,Rua de Santa Catarina,Praca da Batalha,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Praca da Batalha,Avenida de Fernao de Magalhaes,Rua do Pio XII,Rua Deniz Jacinto,Rua de Santa Justa,Rua de Santa Justa,Rua da Nau Vitoria,Rua da Nau Vitoria,Rua da Nau Vitoria,Rua do Doutor Deniz Jacinto,Rua da Nau Vitoria,Rua do Doutor Deniz Jacinto,Rua Deniz Jacinto,Rua do Doutor Deniz Jacinto,Rua do Doutor Deniz Jacinto,Rua Deniz Jacinto,Rua Deniz Jacinto,Rua do Doutor Deniz Jacinto,Rua Deniz Jacinto,Rua do Doutor Deniz Jacinto,Rua Dom Afonso Henriques,Avenida Engenheiro Duarte Pacheco,Rua da Constituicao,Rua da Constituicao,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua da Nau Vitoria,N105,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua da Nau Vitoria,Travessa Monte,Rua da Nau Vitoria,Rua da Nau Vitoria,Rua da Nau Vitoria,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Rua de Santa Justa,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Rua Dom Afonso Henriques,Rua de Santa Justa,Avenida Engenheiro Duarte Pacheco,Rua Dom Afonso Henriques,N105,Avenida Engenheiro Duarte Pacheco,Rua Dom Afonso Henriques,Rua Doutor Antonio Costa e Almeida,Rua de Santa Justa,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Rua da Constituicao,Rua Dom Afonso Henriques,Rua Quinta da Rosa,Avenida Engenheiro Duarte Pacheco,Travessa Monte,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Herois de Angola,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Quinta da Rosa,Rua Doutor Antonio Costa e Almeida,Rua Herois de Angola,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua Doutor Antonio Costa e Almeida,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Travessa Monte,Rua Palmilheira,Travessa Monte,Rua 25 de Abril,Rua 25 de Abril,Travessa Monte,Rua Palmilheira,Travessa Monte,Rua Palmilheira,Travessa Monte,Travessa Monte,Travessa Monte,Rua Palmilheira,Rua Palmilheira,Rua Palmilheira,Travessa Monte,Rua Palmilheira,Travessa Monte,Rua Palmilheira,Travessa Monte,Travessa Monte,Travessa Monte,Rua Palmilheira,Rua da Constituicao,Rua Palmilheira,Rua Dom Afonso Henriques,Rua Palmilheira,N105,Rua Palmilheira,Rua Palmilheira,Rua Palmilheira,Avenida Lidador da Maia,Travessa Monte,Rua Palmilheira,Avenida Lidador da Maia,Rua Quinta da Rosa,Travessa Monte,Travessa Monte,Travessa Monte,Avenida Lidador da Maia,Travessa Monte,Avenida Lidador da Maia,Travessa Monte,Rua Palmilheira,Travessa Monte,Avenida Lidador da Maia,Avenida Lidador da Maia,Avenida Lidador da Maia,Avenida Lidador da Maia,Avenida Lidador da Maia,Avenida Lidador da Maia,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua da Constituicao,Rua Dom Afonso Henriques,Rua de Costa Cabral,Avenida da Boavista,Avenida Engenheiro Duarte Pacheco,Avenida Lidador da Maia,Rua de Costa Cabral,Rua de 5 de Outubro,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Avenida da Boavista,Rua de Costa Cabral,Avenida Lidador da Maia,Rua de Costa Cabral,Rua de Pedro Hispano,Rua de Costa Cabral,Avenida da Boavista,Avenida Lidador da Maia,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Avenida Lidador da Maia,Rua de Belos Ares,Rua de Costa Cabral,Rua Dom Afonso Henriques,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Rua de Pedro Hispano,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua Dom Afonso Henriques,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Rua Mosteiro,Rua Dom Afonso Henriques,Rua de Belos Ares,N105,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Rua Dom Afonso Henriques,Rua Doutor Antonio Costa e Almeida,Rua Dom Afonso Henriques,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Rua Dom Afonso Henriques,Rua Doutor Antonio Costa e Almeida,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Rua de Costa Cabral,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco,Avenida Engenheiro Duarte Pacheco",20000595,417524
,,,LineString,"-8.58632,41.1751,-8.58649,41.1746,-8.58712,41.1733,-8.58804,41.1718,-8.58892,41.1705,-8.58887,41.1696,-8.58763,41.1691,-8.5875,41.1691,-8.58749,41.1691,-8.58742,41.1688,-8.5875,41.1686,-8.58804,41.1675,-8.58873,41.1659,-8.58937,41.1642,-8.58151,41.1628,-8",28.55324315,3687.587871,450,10/1/2013 5:29,162.2725822,0,10/1/2013 5:21,"Avenida de Fernao de Magalhaes,Rua de Costa Cabral,Rua de Costa Cabral,Circular Regional Interna do Porto,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Costa Cabral,Rua de Contumil,Avenida de Fernao de Magalhaes,Rua de Contumil,Rua de Contumil,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Alameda das Antas,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua Pinheiro de Campanha,Rua de Bonjoia,Rua de Bonjoia,Circular Regional Interna do Porto,Rua Pinheiro de Campanha,Rua Pinheiro de Campanha,Rua de Bonjoia,Rua Pinheiro de Campanha,Rua Arco da Noeda,Rua Pinheiro de Campanha,Rua Pinheiro de Campanha,Rua Pinheiro de Campanha",20000197,417525
,,,LineString,"-8.63655,41.1528,-8.63576,41.1526,-8.63447,41.1524,-8.63447,41.1513,-8.63582,41.1511,-8.63879,41.1513,-8.64127,41.1515,-8.64329,41.1523,-8.64503,41.1546,-8.64633,41.1574,-8.64841,41.1599,-8.64912,41.1626,-8.64664,41.1647,-8.64373,41.1659,-8.64138,41.1674,",62.29652339,13757.01441,780,10/1/2013 2:53,91.73899835,0.602048518,10/1/2013 2:40,"Rua de Entrecampos,Via de Cintura Interna,Rua do Golgota,Rua do Campo Alegre,Rua do Campo Alegre,Via de Cintura Interna,Via de Cintura Interna,VRI,Rua de Entrecampos,E82,Rua de Entrecampos,Rua de Entrecampos,Via de Cintura Interna,Via de Cintura Interna,Rua Candido dos Reis,E82,Via de Cintura Interna,Avenida do Aeroporto,VRI,Avenida do Aeroporto,Rua do Barreiro,VRI,Rua do Barreiro,Rua do Pinhal,VRI,VRI,VRI,VRI,VRI,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida Mario Brito,Avenida do Aeroporto,E82,E82,E82,E82,E82,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Rua Barranha,Avenida Associacao Empresarial de Portugal,IC1,IC1,Avenida Associacao Empresarial de Portugal,IC1,Rua Barranha,IC1",20000617,417529
,,,LineString,"-8.60413,41.1517,-8.60411,41.1517,-8.60423,41.1516,-8.60436,41.1508,-8.60411,41.1494,-8.60568,41.1498,-8.60707,41.1501,-8.60713,41.1501,-8.6071,41.1501,-8.60746,41.1496,-8.60813,41.1483,-8.60908,41.1476,-8.61057,41.1477,-8.61083,41.1478,-8.61134,41.1474,-",21.37010508,3385.867703,555,10/1/2013 5:08,74.55534297,0.200962896,10/1/2013 4:59,"Rua de Sa da Bandeira,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Praca de Almeida Garrett,Praca de Dom Joao I,Rua de Sa da Bandeira,Rua de Fernandes Tomas,Rua da Alegria,Rua da Alegria,Rua de Fernandes Tomas,Rua da Alegria,Rua de Fernandes Tomas,Rua da Alegria,Largo Sao Domingos,Rua do Infante Dom Henrique,Rua de Ferreira Borges,Rua da Ribeira Negra,Rua do Infante Dom Henrique,Ponte Luis I,Avenida de Diogo Leite,Avenida de Diogo Leite,Rua Cabo Simao,Avenida de Ramos Pinto,Avenida de Diogo Leite,Avenida de Ramos Pinto,Avenida de Ramos Pinto,Avenida de Ramos Pinto,Avenida de Ramos Pinto,Praca de Almeida Garrett,Avenida dos Aliados,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua de Mouzinho da Silveira,Praca de Almeida Garrett,Rua de Mouzinho da Silveira,Rua de Mouzinho da Silveira,Praca de Almeida Garrett,Praca de Almeida Garrett",20000151,417530
,,,LineString,"-8.59868,41.1589,-8.59869,41.1588,-8.59868,41.1588,-8.59846,41.1588,-8.59669,41.1596,-8.59431,41.1603,-8.59229,41.1609,-8.59175,41.1613,-8.59027,41.1631,-8.58969,41.1638,-8.58971,41.1638,-8.58903,41.165,-8.5881,41.1672,-8.58752,41.1685,-8.58829,41.1689,-8",59.61350954,16795.92212,1005,10/1/2013 4:47,99.11769778,0.200921518,10/1/2013 4:31,"IP1,IP1,IP1,Rua Nova de Sao Crispim,IP1,IP1,Praca da Rainha Dona Amelia,Rua de Latino Coelho,Rua Nova de Sao Crispim,Rua de Santos Pousada,Rua de Santos Pousada,Avenida de Fernao de Magalhaes,Circular Regional Interna do Porto,IP1,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua Santo Antonio das Antas,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Avenida de Fernao de Magalhaes,Circular Regional Interna do Porto,E82,Avenida do Aeroporto,VRI,Rua Linhares,VRI,VRI,E82,E82,E82,E82,E82,E82,E82,E82,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Rua do Barreiro,VRI,Rua do Barreiro,Rua do Pinhal,VRI,IC24,Avenida Mario Brito,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,IP1,E82,E82,E82,IP1,IP1,IP1,IP1,E82,E82,E82",20000370,417531
,,,LineString,"-8.61007,41.1477,-8.61027,41.1477,-8.61083,41.1478,-8.61079,41.1485,-8.61063,41.1489,-8.61022,41.1499,-8.61003,41.1507,-8.60994,41.1507,-8.60999,41.1507,-8.60961,41.1512,-8.60985,41.1519,-8.60994,41.1529,-8.60994,41.1536,-8.60965,41.1546,-8.60934,41.1562,",23.86394178,7852.036125,1170,10/1/2013 4:29,87.31541452,0,10/1/2013 4:09,"Avenida dos Aliados,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua Henrique de Sousa Reis,Estrada da Circunvalacao,Avenida de Fernao de Magalhaes,Rua Henrique de Sousa Reis,Rua Henrique de Sousa Reis,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Horacio Marcal,Estrada da Circunvalacao,Avenida dos Aliados,Estrada da Circunvalacao,Rua Horacio Marcal,Rua Henrique de Sousa Reis,Estrada da Circunvalacao,Rua Henrique de Sousa Reis,Rua de Faria Guimaraes,Avenida dos Aliados,Rua Doutor Antonio Luis Gomes,Rua da Trindade,Rua de Fernandes Tomas,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua do Alferes Malheiro,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Camoes,Rua da Trindade,Rua de Camoes,Rua de Faria Guimaraes,Rua de Fonseca Cardoso,Rua do Doutor Alfredo Magalhaes,Rua de Camoes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Circular Regional Interna do Porto,Avenida de Fernao de Magalhaes,Circular Regional Interna do Porto,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Avenida de Fernao de Magalhaes,Estrada da Circunvalacao,Circular Regional Interna do Porto,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Circular Regional Interna do Porto,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Estrada da Circunvalacao,Estrada da Circunvalacao,Rua Doutor Eduardo Santos Silva,Rua de Costa Cabral,Rua de Costa Cabral,Rua Dom Afonso Henriques,Rua de Costa Cabral,Rua de Costa Cabral,Rua do Professor Antonio Cruz,Rua da Igreja da Areosa,Rua Doutor Eduardo Santos Silva,Rua da Igreja da Areosa,Rua Doutor Eduardo Santos Silva,Rua do Professor Antonio Cruz,Rua Doutor Eduardo Santos Silva,Rua Doutor Eduardo Santos Silva,Rua Doutor Eduardo Santos Silva,Rua do Professor Antonio Cruz,Rua Doutor Eduardo Santos Silva,Rua da Fonte do Outeiro,Rua do Professor Antonio Cruz",20000367,417532
,,,LineString,"-8.65705,41.1501,-8.65704,41.15,-8.65717,41.1507,-8.65736,41.151,-8.65521,41.1521,-8.6548,41.1521,-8.653,41.1521,-8.65099,41.153,-8.64937,41.1541,-8.64653,41.1542,-8.64375,41.1545,-8.6416,41.154,-8.6392,41.1533,-8.63836,41.1539,-8.63751,41.1556,-8.63653,4",30.24918071,2508.601074,285,10/1/2013 5:46,57.12812534,2.676231004,10/1/2013 5:42,"Granja,Rua de Paulo da Gama,Rua de Paulo da Gama,Rua de Diogo Botelho,Granja,Rua de Guerra Junqueiro,Rua de Diogo Botelho,Rua de Diogo Botelho,Rua de Diogo Botelho,Rua de Guerra Junqueiro,Rua do Campo Alegre,Rua de Guerra Junqueiro,Rua do Campo Alegre,Rua do Campo Alegre,Rua de Diogo Botelho,Rua de Guerra Junqueiro,Avenida da Boavista,Avenida da Boavista,Rua de Joao de Deus,Rua de Joao de Deus",20000235,417534
,,,LineString,"-8.62721,41.1598,-8.62845,41.1599,-8.62807,41.1617,-8.62748,41.1635,-8.62747,41.1635,-8.62747,41.1634,-8.62745,41.1634,-8.62746,41.1634,-8.62731,41.164,-8.62752,41.1648,-8.63068,41.1651,-8.63341,41.1639,-8.63588,41.1641,-8.63788,41.1646,-8.64102,41.1663,-",64.39166562,12339.98621,675,10/1/2013 4:56,134.7490687,0.20090711,10/1/2013 4:45,"IC1,VRI,IC1,IC1,Avenida de Sidonio Pais,Rua de Pedro Hispano,Rua de Pedro Hispano,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,Avenida Associacao Empresarial de Portugal,E82,Rua do Barreiro,VRI,E82,Rua Barranha,IC1,E82,Rua do Pinhal,E82,VRI,E82,E82,VRI,VRI,VRI,VRI,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Rua da Constituicao,Avenida da Franca,Avenida da Franca,Rua Escritor Nuno Braganca,Rua da Quinta Amarela,Rua dos Acores,Rua de Domingos Sequeira,Avenida da Franca,Avenida da Franca,Rua Dom Antonio Barroso",20000653,417535
,,,LineString,"-8.61959,41.148,-8.62006,41.1477,-8.62039,41.1475,-8.62024,41.1466,-8.6193,41.146,-8.61753,41.1459,-8.61728,41.145,-8.61703,41.1447,-8.61537,41.1456,-8.61323,41.146,-8.61103,41.146,-8.60872,41.1471,-8.60864,41.1474,-8.60653,41.1483,-8.60213,41.1472,-8.600",34.09488316,4975.380528,510,10/1/2013 2:34,93.16600039,0.803684846,10/1/2013 2:26,"Rua Doutor Tiago de Almeida,Rua Doutor Alberto Aires de Gouveia,Rua de Dom Manuel II,Rua Doutor Tiago de Almeida,Rua De Azevedo De Albuquerque,Rua Campo dos Martires da Patria,Rua Campo dos Martires da Patria,Rua Campo dos Martires da Patria,Rua do Falcao,Rua Campo dos Martires da Patria,Rua Formosa,Rua do Bonfim,Rua dos Clerigos,Rua de Sa da Bandeira,Rua de Sa da Bandeira,Praca da Liberdade,Rua do Falcao,Campo 24 de Agosto,Rua Formosa,Rua de Santo Ildefonso,Rua Dom Lopo de Almeida,Travessa Monte da Bela,Rua do Bonfim,Rua de Pinto Bessa,Rua Camilo Pessanha,Avenida 25 de Abril,Avenida 25 de Abril,Avenida 25 de Abril,Avenida 25 de Abril,Avenida 25 de Abril,Rua Camilo Pessanha,Praca da Corujeira,Rua Camilo Pessanha,Rua do Falcao,Rua do Falcao",20000153,417537
,,,LineString,"-8.59544,41.1546,-8.59552,41.1546,-8.59642,41.1534,-8.59751,41.1516,-8.59855,41.1498,-8.6004,41.1493,-8.60062,41.1488,-8.60149,41.1475,-8.60185,41.1474,-8.60188,41.1473,-8.60188,41.1473,-8.60197,41.1473,-8.60294,41.1468,-8.60449,41.1465,-8.60556,41.1466,-",20.20071233,2691.620402,465,10/1/2013 5:27,52.79389482,0,10/1/2013 5:19,"Rua de Santo Ildefonso,Largo Padrao,Largo Padrao,Largo Padrao,Largo Padrao,Rua Coelho Neto,Rua de Santos Pousada,Rua de Santos Pousada,Campo 24 de Agosto,Rua de Barros Lima,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Avenida de Fernao de Magalhaes,Rua de Passos Manuel,Rua de Passos Manuel,Rua de Passos Manuel,Rua de Passos Manuel,Praca de Almeida Garrett,Praca de Almeida Garrett,Avenida Dom Afonso Henriques,Praca da Liberdade,Praca de Almeida Garrett,Praca de Almeida Garrett,Praca da Liberdade,Avenida dos Aliados,Rua do Doutor Magalhaes Lemos,Rua do Doutor Magalhaes Lemos,Rua de Mouzinho da Silveira,Rua do Infante Dom Henrique,Rua do Infante Dom Henrique,Rua de Mouzinho da Silveira,Rua de Mouzinho da Silveira",20000486,417539
,,,LineString,"-8.61474,41.1512,-8.61478,41.1513,-8.61482,41.1513,-8.61432,41.1515,-8.614,41.1516,-8.6137,41.1523,-8.61356,41.1531,-8.61334,41.1537,-8.61329,41.1537,-8.61209,41.1538,-8.61201,41.1555,-8.61094,41.157,-8.61012,41.1572,-8.6101,41.1573,-8.6101,41.1573,-8.609",58.80003424,17156.31655,1035,10/1/2013 3:13,123.5261624,0,10/1/2013 2:56,"IP1,IP1,Praca do Coronel Pacheco,Praca do Coronel Pacheco,Praca do Coronel Pacheco,IP1,Praca da Republica,IP1,Rua dos Martires da Liberdade,Rua Teofilo Braga,Rua dos Martires da Liberdade,Rua dos Martires da Liberdade,Rua dos Martires da Liberdade,Travessa de Sao Carlos,Rua dos Martires da Liberdade,Estrada da Circunvalacao,Rua do Paraiso,Rua de Fonseca Cardoso,IP1,Rua de Fonseca Cardoso,IP1,Rua do Paraiso,Rua da Regeneracao,Rua de Faria Guimaraes,Rua de Faria Guimaraes,IP1,Circular Regional Interna do Porto,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Rua de Faria Guimaraes,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,E82,E82,E82,Avenida do Aeroporto,VRI,E82,E82,E82,E82,E82,E82,E82,E82,VRI,E82,E82,VRI,VRI,E82,Rua 26 de Agosto de 2003,Rua do Barreiro,Avenida do Aeroporto,VRI,Rua do Pinhal,VRI,Rua do Pinhal,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida do Aeroporto,Avenida Mario Brito,Avenida do Aeroporto,Avenida do Aeroporto,IP1,IP1",20000477,417540
,,,LineString,"-8.60487,41.1611,-8.60509,41.1609,-8.60515,41.1607,-8.60583,41.1597,-8.60583,41.1592,-8.60454,41.157,-8.6046,41.1545,-8.60522,41.1534,-8.60549,41.1534,-8.60724,41.1535,-8.60931,41.1535,-8.61148,41.1535,-8.61201,41.1541,-8.61275,41.1549,-8.61438,41.1552,-8",29.98147243,2697.060997,330,10/1/2013 4:58,66.72779428,5.425327909,10/1/2013 4:53,"Praca do Marques de Pombal,Rua de Santa Catarina,Rua de Goncalo Cristovao,Praca do Marques de Pombal,Rua de Santa Catarina,Travessa dos Campos,Rua do Bonjardim,Praca do Marques de Pombal,Rua da Boavista,Rua de Camoes,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Rua de Goncalo Cristovao,Praca da Republica,Rua de Anibal Cunha,Praca da Republica,Rua da Boavista,Rua da Boavista,Rua da Boavista,Largo do Priorado,Rua de Sao Martinho,Avenida Liberdade,Rua de Anibal Cunha",20000514,417541
,,,LineString,"-8.62788,41.1758,-8.62868,41.1774,-8.62941,41.179,-8.63006,41.1805,-8.63044,41.1816,-8.63078,41.1823,-8.63101,41.1828,-8.63113,41.1831,-8.63124,41.1831,-8.6308,41.1822,-8.63001,41.1803,-8.62969,41.1797,-8.62958,41.1797,-8.62893,41.1794,-8.62636,41.1797,-8",44.38392923,8408.828517,675,10/1/2013 4:20,79.75923437,0.401887176,10/1/2013 4:09,"Rua Pinheiro de Campanha,Rua Nova do Seixo,Rua Pinheiro de Campanha,Estrada da Circunvalacao,Rua do Monte dos Burgos,Rua Nova do Seixo,Rua do Monte dos Burgos,Rua do Monte dos Burgos,Rua Nova do Seixo,Rua Nova do Seixo,Rua Nova do Seixo,Rua Nova do Seixo,Rua Nova do Seixo,Rua Antonio Ramalho,Rua Nova do Seixo,Estrada da Circunvalacao,Circular Regional Interna do Porto,Estrada da Circunvalacao,Circular Regional Interna do Porto,Via Norte,Circular Regional Interna do Porto,Via Norte,Circular Regional Interna do Porto,Rua de Bonjoia,Via Norte,Via Norte,Via Norte,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua de Bonjoia,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Circular Regional Interna do Porto,Rua de Bonjoia,Rua de Bonjoia,Rua de Bonjoia",20000305,417545
